card_id,name,set_folder,api_set_id,api_set_name,number,rarity,image_path,matched
sm9-194,Judge Whistle,team-up,sm9,Team Up,194,Rare Secret,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\team-up\en_US-SM9-194-judge_whistle.jpg,True
sm9-195,Metal Goggles,team-up,sm9,Team Up,195,Rare Secret,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\team-up\en_US-SM9-195-metal_goggles.jpg,True
sm9-196,Pokémon Communication,team-up,sm9,Team Up,196,Rare Secret,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\team-up\en_US-SM9-196-pokemon_communication.jpg,True
local-team-up/en_US-SM9-SV67-lycanroc_gx-yaa-067ya.jpg,En Us Sm9 Sv67 Lycanroc Gx Yaa 067Ya,team-up,,,,,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\team-up\en_US-SM9-SV67-lycanroc_gx-yaa-067ya.jpg,False
sm9-152a,Pokémon Communication,team-up,sm9,Team Up,152A,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\team-up\pt_BR-SM9-152a-comunicacao_pokemon-yaa.jpg,True
sv5-1,Scyther,temporal-forces,sv5,Temporal Forces,001,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_001_std.jpg,True
sv5-2,Pineco,temporal-forces,sv5,Temporal Forces,002,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_002_std.jpg,True
sv5-3,Seedot,temporal-forces,sv5,Temporal Forces,003,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_003_std.jpg,True
sv5-4,Nuzleaf,temporal-forces,sv5,Temporal Forces,004,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_004_std.jpg,True
sv5-5,Shiftry,temporal-forces,sv5,Temporal Forces,005,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_005_std.jpg,True
sv5-6,Shroomish,temporal-forces,sv5,Temporal Forces,006,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_006_std.jpg,True
sv5-7,Breloom,temporal-forces,sv5,Temporal Forces,007,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_007_std.jpg,True
sv5-8,Roselia,temporal-forces,sv5,Temporal Forces,008,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_008_std.jpg,True
sv5-9,Roserade,temporal-forces,sv5,Temporal Forces,009,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_009_std.jpg,True
sv5-10,Turtwig,temporal-forces,sv5,Temporal Forces,010,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_010_std.jpg,True
sv5-11,Grotle,temporal-forces,sv5,Temporal Forces,011,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_011_std.jpg,True
sv5-12,Torterra ex,temporal-forces,sv5,Temporal Forces,012,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_012_std.jpg,True
sv5-13,Shaymin,temporal-forces,sv5,Temporal Forces,013,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_013_std.jpg,True
sv5-14,Cottonee,temporal-forces,sv5,Temporal Forces,014,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_014_std.jpg,True
sv5-15,Whimsicott,temporal-forces,sv5,Temporal Forces,015,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_015_std.jpg,True
sv5-16,Deerling,temporal-forces,sv5,Temporal Forces,016,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_016_std.jpg,True
sv5-17,Sawsbuck,temporal-forces,sv5,Temporal Forces,017,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_017_std.jpg,True
sv5-18,Grubbin,temporal-forces,sv5,Temporal Forces,018,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_018_std.jpg,True
sv5-19,Dhelmise,temporal-forces,sv5,Temporal Forces,019,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_019_std.jpg,True
sv5-20,Bramblin,temporal-forces,sv5,Temporal Forces,020,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_020_std.jpg,True
sv5-21,Brambleghast,temporal-forces,sv5,Temporal Forces,021,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_021_std.jpg,True
sv5-22,Scovillain ex,temporal-forces,sv5,Temporal Forces,022,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_022_std.jpg,True
sv5-23,Rellor,temporal-forces,sv5,Temporal Forces,023,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_023_std.jpg,True
sv5-24,Rabsca,temporal-forces,sv5,Temporal Forces,024,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_024_std.jpg,True
sv5-25,Iron Leaves ex,temporal-forces,sv5,Temporal Forces,025,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_025_std.jpg,True
sv5-26,Ponyta,temporal-forces,sv5,Temporal Forces,026,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_026_std.jpg,True
sv5-27,Rapidash,temporal-forces,sv5,Temporal Forces,027,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_027_std.jpg,True
sv5-28,Slugma,temporal-forces,sv5,Temporal Forces,028,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_028_std.jpg,True
sv5-29,Magcargo,temporal-forces,sv5,Temporal Forces,029,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_029_std.jpg,True
sv5-30,Victini,temporal-forces,sv5,Temporal Forces,030,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_030_std.jpg,True
sv5-31,Heatmor,temporal-forces,sv5,Temporal Forces,031,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_031_std.jpg,True
sv5-32,Litten,temporal-forces,sv5,Temporal Forces,032,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_032_std.jpg,True
sv5-33,Torracat,temporal-forces,sv5,Temporal Forces,033,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_033_std.jpg,True
sv5-34,Incineroar ex,temporal-forces,sv5,Temporal Forces,034,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_034_std.jpg,True
sv5-35,Turtonator,temporal-forces,sv5,Temporal Forces,035,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_035_std.jpg,True
sv5-36,Sizzlipede,temporal-forces,sv5,Temporal Forces,036,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_036_std.jpg,True
sv5-37,Centiskorch,temporal-forces,sv5,Temporal Forces,037,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_037_std.jpg,True
sv5-38,Gouging Fire ex,temporal-forces,sv5,Temporal Forces,038,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_038_std.jpg,True
sv5-39,Totodile,temporal-forces,sv5,Temporal Forces,039,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_039_std.jpg,True
sv5-40,Croconaw,temporal-forces,sv5,Temporal Forces,040,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_040_std.jpg,True
sv5-41,Feraligatr,temporal-forces,sv5,Temporal Forces,041,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_041_std.jpg,True
sv5-42,Carvanha,temporal-forces,sv5,Temporal Forces,042,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_042_std.jpg,True
sv5-43,Sharpedo,temporal-forces,sv5,Temporal Forces,043,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_043_std.jpg,True
sv5-44,Keldeo,temporal-forces,sv5,Temporal Forces,044,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_044_std.jpg,True
sv5-45,Snom,temporal-forces,sv5,Temporal Forces,045,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_045_std.jpg,True
sv5-46,Frosmoth,temporal-forces,sv5,Temporal Forces,046,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_046_std.jpg,True
sv5-47,Wiglett,temporal-forces,sv5,Temporal Forces,047,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_047_std.jpg,True
sv5-48,Finizen,temporal-forces,sv5,Temporal Forces,048,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_048_std.jpg,True
sv5-49,Palafin,temporal-forces,sv5,Temporal Forces,049,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_049_std.jpg,True
sv5-50,Walking Wake ex,temporal-forces,sv5,Temporal Forces,050,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_050_std.jpg,True
sv5-51,Pikachu,temporal-forces,sv5,Temporal Forces,051,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_051_std.jpg,True
sv5-52,Raichu,temporal-forces,sv5,Temporal Forces,052,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_052_std.jpg,True
sv5-53,Electabuzz,temporal-forces,sv5,Temporal Forces,053,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_053_std.jpg,True
sv5-54,Electivire,temporal-forces,sv5,Temporal Forces,054,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_054_std.jpg,True
sv5-55,Charjabug,temporal-forces,sv5,Temporal Forces,055,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_055_std.jpg,True
sv5-56,Vikavolt,temporal-forces,sv5,Temporal Forces,056,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_056_std.jpg,True
sv5-57,Zeraora,temporal-forces,sv5,Temporal Forces,057,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_057_std.jpg,True
sv5-58,Yamper,temporal-forces,sv5,Temporal Forces,058,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_058_std.jpg,True
sv5-59,Boltund,temporal-forces,sv5,Temporal Forces,059,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_059_std.jpg,True
sv5-60,Wugtrio ex,temporal-forces,sv5,Temporal Forces,060,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_060_std.jpg,True
sv5-61,Iron Hands,temporal-forces,sv5,Temporal Forces,061,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_061_std.jpg,True
sv5-62,Iron Thorns,temporal-forces,sv5,Temporal Forces,062,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_062_std.jpg,True
sv5-63,Mr. Mime,temporal-forces,sv5,Temporal Forces,063,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_063_std.jpg,True
sv5-64,Marill,temporal-forces,sv5,Temporal Forces,064,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_064_std.jpg,True
sv5-65,Azumarill,temporal-forces,sv5,Temporal Forces,065,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_065_std.jpg,True
sv5-66,Girafarig,temporal-forces,sv5,Temporal Forces,066,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_066_std.jpg,True
sv5-67,Latias,temporal-forces,sv5,Temporal Forces,067,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_067_std.jpg,True
sv5-68,Bronzor,temporal-forces,sv5,Temporal Forces,068,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_068_std.jpg,True
sv5-69,Bronzong,temporal-forces,sv5,Temporal Forces,069,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_069_std.jpg,True
sv5-70,Solosis,temporal-forces,sv5,Temporal Forces,070,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_070_std.jpg,True
sv5-71,Duosion,temporal-forces,sv5,Temporal Forces,071,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_071_std.jpg,True
sv5-72,Reuniclus,temporal-forces,sv5,Temporal Forces,072,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_072_std.jpg,True
sv5-73,Elgyem,temporal-forces,sv5,Temporal Forces,073,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_073_std.jpg,True
sv5-74,Beheeyem,temporal-forces,sv5,Temporal Forces,074,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_074_std.jpg,True
sv5-75,Cutiefly,temporal-forces,sv5,Temporal Forces,075,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_075_std.jpg,True
sv5-76,Ribombee,temporal-forces,sv5,Temporal Forces,076,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_076_std.jpg,True
sv5-77,Scream Tail,temporal-forces,sv5,Temporal Forces,077,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_077_std.jpg,True
sv5-78,Flutter Mane,temporal-forces,sv5,Temporal Forces,078,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_078_std.jpg,True
sv5-79,Iron Valiant,temporal-forces,sv5,Temporal Forces,079,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_079_std.jpg,True
sv5-80,Iron Valiant,temporal-forces,sv5,Temporal Forces,080,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_080_std.jpg,True
sv5-81,Iron Crown ex,temporal-forces,sv5,Temporal Forces,081,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_081_std.jpg,True
sv5-82,Meditite,temporal-forces,sv5,Temporal Forces,082,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_082_std.jpg,True
sv5-83,Medicham,temporal-forces,sv5,Temporal Forces,083,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_083_std.jpg,True
sv5-84,Relicanth,temporal-forces,sv5,Temporal Forces,084,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_084_std.jpg,True
sv5-85,Drilbur,temporal-forces,sv5,Temporal Forces,085,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_085_std.jpg,True
sv5-86,Excadrill,temporal-forces,sv5,Temporal Forces,086,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_086_std.jpg,True
sv5-87,Golett,temporal-forces,sv5,Temporal Forces,087,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_087_std.jpg,True
sv5-88,Golurk,temporal-forces,sv5,Temporal Forces,088,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_088_std.jpg,True
sv5-89,Rockruff,temporal-forces,sv5,Temporal Forces,089,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_089_std.jpg,True
sv5-90,Lycanroc,temporal-forces,sv5,Temporal Forces,090,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_090_std.jpg,True
sv5-91,Mudbray,temporal-forces,sv5,Temporal Forces,091,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_091_std.jpg,True
sv5-92,Mudsdale,temporal-forces,sv5,Temporal Forces,092,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_092_std.jpg,True
sv5-93,Rolycoly,temporal-forces,sv5,Temporal Forces,093,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_093_std.jpg,True
sv5-94,Carkol,temporal-forces,sv5,Temporal Forces,094,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_094_std.jpg,True
sv5-95,Coalossal,temporal-forces,sv5,Temporal Forces,095,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_095_std.jpg,True
sv5-96,Great Tusk,temporal-forces,sv5,Temporal Forces,096,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_096_std.jpg,True
sv5-97,Great Tusk,temporal-forces,sv5,Temporal Forces,097,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_097_std.jpg,True
sv5-98,Sandy Shocks,temporal-forces,sv5,Temporal Forces,098,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_098_std.jpg,True
sv5-99,Iron Boulder ex,temporal-forces,sv5,Temporal Forces,099,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_099_std.jpg,True
sv5-100,Ekans,temporal-forces,sv5,Temporal Forces,100,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_100_std.jpg,True
sv5-101,Arbok,temporal-forces,sv5,Temporal Forces,101,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_101_std.jpg,True
sv5-102,Gastly,temporal-forces,sv5,Temporal Forces,102,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_102_std.jpg,True
sv5-103,Haunter,temporal-forces,sv5,Temporal Forces,103,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_103_std.jpg,True
sv5-104,Gengar ex,temporal-forces,sv5,Temporal Forces,104,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_104_std.jpg,True
sv5-105,Poochyena,temporal-forces,sv5,Temporal Forces,105,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_105_std.jpg,True
sv5-106,Mightyena,temporal-forces,sv5,Temporal Forces,106,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_106_std.jpg,True
sv5-107,Sableye,temporal-forces,sv5,Temporal Forces,107,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_107_std.jpg,True
sv5-108,Farigiraf ex,temporal-forces,sv5,Temporal Forces,108,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_108_std.jpg,True
sv5-109,Roaring Moon,temporal-forces,sv5,Temporal Forces,109,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_109_std.jpg,True
sv5-110,Forretress,temporal-forces,sv5,Temporal Forces,110,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_110_std.jpg,True
sv5-111,Scizor ex,temporal-forces,sv5,Temporal Forces,111,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_111_std.jpg,True
sv5-112,Mawile,temporal-forces,sv5,Temporal Forces,112,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_112_std.jpg,True
sv5-113,Beldum,temporal-forces,sv5,Temporal Forces,113,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_113_std.jpg,True
sv5-114,Metang,temporal-forces,sv5,Temporal Forces,114,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_114_std.jpg,True
sv5-115,Metagross,temporal-forces,sv5,Temporal Forces,115,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_115_std.jpg,True
sv5-116,Meltan,temporal-forces,sv5,Temporal Forces,116,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_116_std.jpg,True
sv5-117,Melmetal,temporal-forces,sv5,Temporal Forces,117,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_117_std.jpg,True
sv5-118,Iron Treads,temporal-forces,sv5,Temporal Forces,118,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_118_std.jpg,True
sv5-119,Koraidon,temporal-forces,sv5,Temporal Forces,119,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_119_std.jpg,True
sv5-120,Koraidon ex,temporal-forces,sv5,Temporal Forces,120,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_120_std.jpg,True
sv5-121,Miraidon,temporal-forces,sv5,Temporal Forces,121,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_121_std.jpg,True
sv5-122,Miraidon ex,temporal-forces,sv5,Temporal Forces,122,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_122_std.jpg,True
sv5-123,Raging Bolt ex,temporal-forces,sv5,Temporal Forces,123,Double Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_123_std.jpg,True
sv5-124,Lickitung,temporal-forces,sv5,Temporal Forces,124,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_124_std.jpg,True
sv5-125,Lickilicky,temporal-forces,sv5,Temporal Forces,125,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_125_std.jpg,True
sv5-126,Hoothoot,temporal-forces,sv5,Temporal Forces,126,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_126_std.jpg,True
sv5-127,Noctowl,temporal-forces,sv5,Temporal Forces,127,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_127_std.jpg,True
sv5-128,Dunsparce,temporal-forces,sv5,Temporal Forces,128,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_128_std.jpg,True
sv5-129,Dudunsparce,temporal-forces,sv5,Temporal Forces,129,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_129_std.jpg,True
sv5-130,Skitty,temporal-forces,sv5,Temporal Forces,130,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_130_std.jpg,True
sv5-131,Delcatty,temporal-forces,sv5,Temporal Forces,131,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_131_std.jpg,True
sv5-132,Chatot,temporal-forces,sv5,Temporal Forces,132,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_132_std.jpg,True
sv5-133,Pidove,temporal-forces,sv5,Temporal Forces,133,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_133_std.jpg,True
sv5-134,Tranquill,temporal-forces,sv5,Temporal Forces,134,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_134_std.jpg,True
sv5-135,Unfezant,temporal-forces,sv5,Temporal Forces,135,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_135_std.jpg,True
sv5-136,Minccino,temporal-forces,sv5,Temporal Forces,136,Common,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_136_std.jpg,True
sv5-137,Cinccino,temporal-forces,sv5,Temporal Forces,137,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_137_std.jpg,True
sv5-138,Drampa,temporal-forces,sv5,Temporal Forces,138,Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_138_std.jpg,True
sv5-139,Iron Jugulis,temporal-forces,sv5,Temporal Forces,139,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_139_std.jpg,True
sv5-140,Ancient Booster Energy Capsule,temporal-forces,sv5,Temporal Forces,140,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_140_std.jpg,True
sv5-141,Awakening Drum,temporal-forces,sv5,Temporal Forces,141,ACE SPEC Rare,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_141_std.jpg,True
sv5-142,Bianca's Devotion,temporal-forces,sv5,Temporal Forces,142,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_142_std.jpg,True
sv5-143,Boxed Order,temporal-forces,sv5,Temporal Forces,143,Uncommon,C:\Users\CKear\PycharmProjects\SeniorProject\Card_Dataset\temporal-forces\sv5_en_143_std.jpg,True
